/0000/000/Desto0023/1509399576/SE00/Umidade;56.44
/0000/000/Desto0023/1509399576/SE00/Pressao;1001.19
/0000/000/Desto0023/1509399636/SY00/Sinal;31.00
/0000/000/Desto0023/1509399636/SY01/Bateria;4.35
/0000/000/Desto0023/1509399636/SE00/Temperatura;27.55
/0000/000/Desto0023/1509399636/SE00/Umidade;56.40
/0000/000/Desto0023/1509399636/SE00/Pressao;1001.24
/0000/000/Desto0023/1509399702/SY00/Sinal;-61.00
/0000/000/Desto0023/1509399702/SY01/Bateria;4.35
/0000/000/Desto0023/1509399702/SE00/Temperatura;27.52
/0000/000/Desto0023/1509399702/SE00/Umidade;55.61
/0000/000/Desto0023/1509399702/SE00/Pressao;1001.27
/0000/000/Desto0023/1509399773/SY00/Sinal;31.00
/0000/000/Desto0023/1509399773/SY01/Bateria;4.35
/0000/000/Desto0023/1509399773/SE00/Temperatura;27.50
/0000/000/Desto0023/1509399773/SE00/Umidade;56.73
/0000/000/Desto0023/1509399773/SE00/Pressao;1001.16
/0000/000/Desto0023/1509399833/SY00/Sinal;31.00
/0000/000/Desto0023/1509399833/SY01/Bateria;4.35
/0000/000/Desto0023/1509399833/SE00/Temperatura;27.52
/0000/000/Desto0023/1509399833/SE00/Umidade;56.93
/0000/000/Desto0023/1509399833/SE00/Pressao;1001.24
/0000/000/Desto0023/1509399894/SY00/Sinal;31.00
/0000/000/Desto0023/1509399894/SY01/Bateria;4.35
/0000/000/Desto0023/1509399894/SE00/Temperatura;27.52
/0000/000/Desto0023/1509399894/SE00/Umidade;56.25
/0000/000/Desto0023/1509399894/SE00/Pressao;1001.24
/0000/000/Desto0023/1509399954/SY00/Sinal;31.00
/0000/000/Desto0023/1509399954/SY01/Bateria;4.35
